
#----------------------------------------------------
#TIMESTEP
#----------------------------------------------------

timestep	1

#----------------------------------------------------
#NPT RUN
#----------------------------------------------------

fix		fxnpt all npt temp 300 300 100 iso 1.0 1.0 1000.0

run		1000000
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 4.1
  ghost atom cutoff = 4.1
  binsize = 2.05 -> bins = 50 50 5
Memory usage per processor = 5.34324 Mbytes
Step Temp PotEng KinEng TotEng v_Fx v_Fy 
  265000    301.58134   -20932.783    3537.3946   -17395.388 1.1368684e-13 -1.4210855e-14 
  266000    298.72451   -20956.765    3503.8854    -17452.88 -8.5265128e-14 2.2026825e-13 
  267000    303.64259   -20909.479     3561.572   -17347.907 2.1671553e-13 3.1974423e-14 
  268000    297.81987   -20996.555    3493.2745    -17503.28 -2.4868996e-14 -2.2737368e-13 
  269000    298.21945   -20929.664    3497.9614   -17431.703 -3.1974423e-14 -2.1316282e-14 
  270000    300.78647     -21054.7    3528.0711   -17526.629 1.6342483e-13 1.811884e-13 
  271000    298.12939   -21054.779    3496.9049   -17557.874 2.5579538e-13 3.5527137e-14 
  272000    297.05212   -20897.642    3484.2691   -17413.373 -3.5527137e-13 -4.2632564e-14 
  273000    294.37419   -20959.198    3452.8584   -17506.339 -1.563194e-13 2.9842795e-13 
  274000    302.33757   -20977.055    3546.2648    -17430.79 -1.5809576e-13 9.2370556e-14 
  275000    299.59523   -20894.225    3514.0985   -17380.126 -9.9475983e-14 -5.5422333e-13 
  276000    297.76126   -20932.968     3492.587   -17440.381 -2.593481e-13 -6.3948846e-14 
  277000    301.16447   -20855.609    3532.5049   -17323.104 7.1054274e-14 1.9539925e-13 
  278000    298.65052   -21098.476    3503.0175   -17595.458 9.9475983e-14 -3.3040237e-13 
  279000    302.29283   -20926.193      3545.74   -17380.453 -1.7763568e-13 1.3500312e-13 
  280000    295.56913   -21046.344    3466.8745   -17579.469 -9.2370556e-14 7.1054274e-15 
  281000     306.5433   -21032.707    3595.5958   -17437.111 5.5422333e-13 1.7763568e-15 
  282000    302.59632   -20938.811    3549.2997   -17389.511 -2.3803182e-13 -1.9184654e-13 
  283000    297.58494   -21023.471    3490.5189   -17532.952 9.9475983e-14 -3.1352698e-13 
  284000    300.27907   -20939.048    3522.1196   -17416.928 -1.936229e-13            0 
  285000    297.95567   -20743.479    3494.8674   -17248.612 4.1211479e-13 1.3145041e-13 
  286000    298.63395   -20853.885    3502.8232   -17351.062 -3.1974423e-14 -1.4210855e-13 
  287000    305.54951   -20913.597    3583.9391   -17329.658 -3.5527137e-14 -7.1054274e-14 
  288000    298.76685    -20866.29    3504.3821   -17361.908 2.8421709e-14 -1.7763568e-15 
  289000    298.35836   -20781.702    3499.5906   -17282.111 -1.4210855e-14 8.5265128e-14 
  290000    295.76809   -20900.664    3469.2081   -17431.456            0 -3.907985e-14 
  291000    302.65137   -20813.023    3549.9454   -17263.078 -1.8474111e-13 9.9475983e-14 
  292000    291.69777   -20754.299    3421.4654   -17332.834 4.2632564e-14 -1.9184654e-13 
  293000    305.60408   -20921.251    3584.5793   -17336.672 2.8421709e-14 -1.3145041e-13 
  294000    300.17426   -20932.249    3520.8902   -17411.359 7.1054274e-15 1.0658141e-14 
  295000    299.85544   -20903.575    3517.1507   -17386.424 1.0658141e-14 3.4106051e-13 
  296000    302.85002   -20984.631    3552.2756   -17432.355 1.3677948e-13 9.2370556e-14 
  297000     302.2035   -20848.486    3544.6922   -17303.793 -1.0658141e-14 2.8421709e-13 
  298000    303.39591   -20808.442    3558.6786   -17249.763 5.6843419e-14 3.5527137e-13 
  299000    303.31166   -20829.284    3557.6904   -17271.593 1.8474111e-13 -1.4210855e-13 
  300000    299.42515   -20931.584    3512.1035    -17419.48 -2.4868996e-13 -2.5579538e-13 
  301000    305.89272    -20901.27    3587.9649   -17313.305 2.7000624e-13 1.1368684e-13 
  302000    296.17864    -20843.43    3474.0236   -17369.406 -1.4210855e-14 -5.8619776e-14 
  303000    297.66717   -20960.469    3491.4833   -17468.985 -3.8724579e-13 1.6342483e-13 
  304000    306.22609   -20907.686    3591.8751    -17315.81 -1.811884e-13 7.4384943e-14 
  305000    303.57327   -20786.094    3560.7589   -17225.335 -3.126388e-13 1.4210855e-13 
  306000    301.52856   -20984.043    3536.7754   -17447.267 4.2632564e-13            0 
  307000    297.67042   -20987.602    3491.5215    -17496.08 2.0250468e-13 3.4638958e-14 
  308000    298.53118   -21063.081    3501.6178   -17561.463 1.0658141e-13 5.6843419e-14 
  309000    300.56026   -21049.331    3525.4178   -17523.913 -1.3500312e-13 2.8776981e-13 
  310000     300.3533   -20959.478    3522.9903   -17436.488 2.1316282e-14 3.3395509e-13 
  311000    300.99478       -20895    3530.5146   -17364.486 -1.6697754e-13 -1.6342483e-13 
  312000    301.73919   -21048.544    3539.2461   -17509.298 5.7731597e-14 -4.6185278e-14 
  313000    301.43802   -20915.518    3535.7135   -17379.804 2.9842795e-13 1.8829382e-13 
  314000    304.20897   -20948.761    3568.2153   -17380.546 1.0658141e-14 1.1013412e-13 
  315000    295.32719   -20985.389    3464.0366   -17521.352 -1.6342483e-13 -1.3500312e-13 
  316000    298.29839   -21067.098    3498.8873   -17568.211 1.1368684e-13 1.5099033e-13 
  317000    305.92085    -20938.34    3588.2948   -17350.045 -4.0678572e-13 1.7763568e-14 
  318000     303.1863   -20755.334    3556.2199   -17199.115 2.8421709e-14 -1.7053026e-13 
  319000    299.52604   -20813.512    3513.2869   -17300.225 -5.3290705e-14 -3.7658765e-13 
  320000    305.60466   -20956.686     3584.586     -17372.1 -6.750156e-14 -1.4566126e-13 
  321000    300.13952   -20882.467    3520.4828   -17361.984 1.0658141e-14 2.2026825e-13 
  322000    303.18137   -20742.678    3556.1621   -17186.515 2.344791e-13 -3.4106051e-13 
  323000    295.75453   -20887.508    3469.0491   -17418.459 -7.1054274e-14 8.1712415e-14 
  324000    301.98195   -20813.007    3542.0935   -17270.914 -3.907985e-14 1.4743762e-13 
  325000    302.67028   -20854.025    3550.1673   -17303.858 -2.6290081e-13 -8.5265128e-14 
  326000    296.22795   -20874.407    3474.6021   -17399.805 1.4921397e-13 7.8159701e-14 
  327000    295.28436   -20846.573    3463.5342   -17383.039 1.4210855e-13 1.3500312e-13 
  328000    291.90994   -20936.585     3423.954   -17512.631 2.7711167e-13 2.8421709e-14 
  329000    293.00874   -20891.958    3436.8423   -17455.116 -2.3803182e-13 -2.9132252e-13 
  330000    302.86581    -20840.99    3552.4607   -17288.529 3.6948222e-13 -8.1712415e-14 
  331000    305.50972   -20943.972    3583.4724     -17360.5 -8.5265128e-14 2.4868996e-14 
  332000    301.58248   -20969.021    3537.4079   -17431.613 -9.9475983e-14 1.0658141e-14 
  333000    300.56772   -20813.155    3525.5054    -17287.65 1.7053026e-13 -2.1316282e-14 
  334000    309.04735   -20904.066     3624.967   -17279.099 -1.1546319e-13 -3.0198066e-13 
  335000    300.94717   -20889.632    3529.9561   -17359.676 2.0250468e-13 -2.1316282e-13 
  336000    298.49777   -20684.301    3501.2259   -17183.075 7.8159701e-14 6.750156e-14 
  337000    300.37069   -20903.131    3523.1942   -17379.936 1.6342483e-13 1.6342483e-13 
  338000    301.86229   -20827.531      3540.69   -17286.841 -2.0605739e-13 -2.4158453e-13 
  339000     295.0493   -20918.677    3460.7771   -17457.899 2.1316282e-14 -2.3270275e-13 
  340000    302.15277   -20772.333    3544.0971   -17228.235 -1.8829382e-13 1.4210855e-14 
  341000    296.61694   -20846.826    3479.1648   -17367.661 -7.8159701e-14 3.5527137e-14 
  342000    301.07792   -20867.355    3531.4897   -17335.865 7.8159701e-14 -4.2632564e-13 
  343000    298.91718   -20903.001    3506.1454   -17396.855 -1.0658141e-14 -1.0658141e-13 
  344000    305.60256   -20757.428    3584.5614   -17172.867 -1.030287e-13 -2.7000624e-13 
  345000    300.85215   -20860.488    3528.8416   -17331.646 1.1013412e-13 -1.9007018e-13 
  346000    298.24761   -20956.686    3498.2916   -17458.395 2.9842795e-13 8.5265128e-14 
  347000    309.54125   -20709.128    3630.7602   -17078.368 1.3500312e-13 -8.7041485e-14 
  348000    302.55737   -20702.298    3548.8429   -17153.455 -1.0658141e-14 1.9184654e-13 
  349000    301.74082   -20829.823    3539.2652   -17290.558 -8.5265128e-14 1.3855583e-13 
  350000    303.91693   -20889.853    3564.7899   -17325.063 1.6342483e-13 7.4606987e-14 
  351000    296.29629   -20983.702    3475.4036   -17508.298 -2.1316282e-13 -1.8474111e-13 
  352000    300.49291   -20935.113    3524.6278   -17410.485 -2.3803182e-13 8.5265128e-14 
  353000    298.71482   -20890.159    3503.7718   -17386.387 1.8829382e-13 1.3145041e-13 
  354000    299.89897   -20770.193    3517.6613   -17252.532 -1.2434498e-13 -2.5046631e-13 
  355000    299.05464   -20918.034    3507.7577   -17410.276 -2.7711167e-13 -7.8159701e-14 
  356000    299.49407   -20890.624     3512.912   -17377.712 1.6342483e-13 -1.6520119e-13 
  357000    300.48442   -21034.692    3524.5282   -17510.164 1.4921397e-13 1.4210855e-14 
  358000    297.85117   -20814.773    3493.6416   -17321.132 1.7053026e-13 8.7041485e-14 
  359000     295.6879   -20865.068    3468.2675     -17396.8 -7.1054274e-14 -2.4868996e-13 
  360000    301.65992   -20839.489    3538.3163   -17301.172 -1.2079227e-13 -7.8159701e-14 
  361000    298.23254   -20978.483    3498.1149   -17480.368 -3.4106051e-13 3.1974423e-14 
  362000     294.7109   -20864.455    3456.8078   -17407.647 -9.2370556e-14 -2.3980817e-13 
  363000    304.44666   -20843.376    3571.0033   -17272.372 -3.5527137e-15 1.1368684e-13 
  364000    297.59192     -20911.4    3490.6007   -17420.799 4.405365e-13 1.5276669e-13 
  365000    303.46062   -20777.709    3559.4375   -17218.271 2.6645353e-13 -6.1461947e-13 
  366000    299.66307   -20675.031    3514.8943   -17160.137 -4.9737992e-14 2.4158453e-13 
  367000    291.75542   -20728.709    3422.1416   -17306.568 3.5527137e-15 -8.1712415e-14 
  368000    307.09647   -20762.163    3602.0842   -17160.079 2.1316282e-14 -2.9309888e-14 
  369000    304.20744   -20769.473    3568.1974   -17201.276 2.8421709e-13 4.9737992e-14 
  370000     300.4133   -20780.381     3523.694   -17256.687 7.4606987e-14 -3.0908609e-13 
  371000    302.39496   -21007.659     3546.938   -17460.721 -1.2789769e-13 1.7053026e-13 
  372000    302.52874   -20849.323    3548.5071   -17300.816 -2.4868996e-14 -1.7053026e-13 
  373000    294.88191    -20919.43    3458.8137   -17460.616 4.1922021e-13 9.0594199e-14 
  374000    300.87416   -20945.721    3529.0997   -17416.621 4.2632564e-14 5.5067062e-14 
  375000    302.44136   -20887.144    3547.4822   -17339.661 -2.9842795e-13 -2.8066438e-13 
  376000    303.30161    -20764.16    3557.5725   -17206.588 -1.0924595e-13 1.6697754e-13 
  377000    297.54378   -20934.459    3490.0361   -17444.423 1.9628743e-13 -4.9737992e-14 
  378000    302.45321   -20896.585    3547.6212   -17348.964 -1.5276669e-13 -1.2079227e-13 
  379000    294.56546   -21025.489     3455.102   -17570.387 1.2789769e-13 -2.8954616e-13 
  380000    301.40235   -20927.533    3535.2952   -17392.237 -2.7711167e-13 5.6843419e-14 
  381000    292.21687   -20924.644    3427.5541    -17497.09 8.5265128e-14 2.7000624e-13 
  382000    302.38277    -20918.37    3546.7949   -17371.575 -7.1054274e-15 2.4868996e-13 
  383000    301.37705    -20922.51    3534.9983   -17387.512 -1.7053026e-13 -8.8817842e-14 
  384000    303.14765    -20983.76    3555.7666   -17427.993 -5.6843419e-13 -2.6290081e-13 
  385000    296.08463   -20960.091     3472.921    -17487.17 1.0658141e-13 -1.0658141e-13 
  386000    301.52921   -20866.448    3536.7831   -17329.664 -4.2632564e-14 -7.1054274e-14 
  387000    306.94013   -20918.953    3600.2504   -17318.703 -1.8474111e-13 1.9007018e-13 
  388000    301.12717   -20807.326    3532.0674   -17275.258 -4.0500936e-13 -1.2079227e-13 
  389000     293.2861   -20890.148    3440.0957   -17450.053 2.7000624e-13 -1.7763568e-14 
  390000    307.25186   -20893.664    3603.9068   -17289.757 -4.9737992e-14 6.3948846e-14 
  391000    301.58418   -20923.667    3537.4278   -17386.239 -6.9277917e-14            0 
  392000    301.14638   -20942.083    3532.2927    -17409.79 7.1054274e-14 -1.4210855e-14 
  393000    308.00361   -20835.633    3612.7245   -17222.908 -4.5474735e-13 -2.8421709e-13 
  394000    296.59983   -20883.967     3478.964   -17405.004 2.9842795e-13 2.7888802e-13 
  395000    299.67565   -20787.647    3515.0419   -17272.606 9.9475983e-14 -3.4461323e-13 
  396000    291.58542   -20800.926    3420.1476   -17380.778 3.4106051e-13 1.7053026e-13 
  397000    297.46474    -20878.99    3489.1089   -17389.881 -1.2079227e-13 -2.4868996e-14 
  398000    303.40467   -21052.224    3558.7813   -17493.443 2.5579538e-13 7.1054274e-15 
  399000    301.70921   -20967.912    3538.8944   -17429.018 -1.3855583e-13 -3.1974423e-14 
  400000     296.9951   -20951.491    3483.6004    -17467.89 -4.8849813e-14 1.4566126e-13 
  401000    301.68158   -20849.393    3538.5703   -17310.823 -5.6843419e-14 -3.5171865e-13 
  402000    297.36213   -20974.658    3487.9054   -17486.753 -7.4606987e-14 3.2684966e-13 
  403000    303.14054   -20910.266    3555.6832   -17354.582 -1.563194e-13 -1.6253665e-13 
  404000       299.44   -20888.711    3512.2777   -17376.434 -3.5527137e-13 1.2789769e-13 
  405000    299.24237   -20973.731    3509.9596   -17463.771 1.0658141e-14 1.4210855e-13 
  406000    297.40448   -20917.015    3488.4021   -17428.613 2.3092639e-13 -4.6540549e-13 
  407000    296.98365   -20739.786     3483.466    -17256.32 7.8159701e-14 5.3290705e-14 
  408000       303.18   -20781.924     3556.146   -17225.778 -1.4210855e-14 2.9487524e-13 
  409000    298.85869   -20865.365    3505.4593   -17359.905 -7.1054274e-14 -1.2434498e-14 
  410000    303.96312   -21131.014    3565.3316   -17565.682 9.9475983e-14 -2.1316282e-14 
  411000    298.31568   -21050.039      3499.09   -17550.949 2.2737368e-13 2.4158453e-13 
  412000    295.93699   -21093.241    3471.1893   -17622.052 1.1368684e-13 -3.5527137e-14 
  413000    299.59795   -21013.107    3514.1304   -17498.977 -1.2878587e-13 1.4210855e-14 
  414000    292.73421   -21031.337    3433.6222   -17597.715 -1.9184654e-13 2.9842795e-13 
  415000    299.31355   -20971.338    3510.7946   -17460.543 -2.1316282e-14 8.8817842e-14 
  416000    297.09508   -21017.134    3484.7731   -17532.361 -1.5365487e-13 -3.1974423e-14 
  417000    298.42051   -21080.233    3500.3197   -17579.913 -9.2370556e-14 4.5474735e-13 
  418000    306.32734   -20955.585    3593.0627   -17362.523 -1.2789769e-13 -9.7699626e-14 
  419000    291.96591   -20925.969    3424.6106   -17501.358 -3.5527137e-14 -4.9737992e-14 
  420000    297.14376    -20944.51     3485.344   -17459.166 3.0198066e-13 1.6342483e-13 
  421000    301.65107   -20831.929    3538.2124   -17293.716 1.4210855e-14 1.7053026e-13 
  422000    301.07003   -20909.983    3531.3972   -17378.586 4.0856207e-14 -2.2026825e-13 
  423000    304.80358   -21003.552    3575.1898   -17428.362 1.4210855e-14 -1.7053026e-13 
  424000    307.61053   -20923.797    3608.1139   -17315.684 3.1974423e-13 3.2684966e-13 
  425000    301.84445   -20884.471    3540.4808    -17343.99 9.9475983e-14 1.2789769e-13 
  426000     299.2556   -20942.966    3510.1149   -17432.852 2.1138646e-13 6.9277917e-14 
  427000    297.57499   -20988.088    3490.4021   -17497.686 -1.7053026e-13 -9.2370556e-14 
  428000    295.93993   -20801.956    3471.2237   -17330.732 1.9895197e-13 1.4210855e-13 
  429000    303.26146   -20800.029    3557.1016   -17242.927 1.9184654e-13 -6.3948846e-14 
  430000    296.58135   -21002.841    3478.7473   -17524.094 4.9737992e-14 5.186962e-13 
  431000    294.94333   -21045.761    3459.5341   -17586.227 8.1712415e-14 -3.3040237e-13 
  432000    300.80294   -21006.312    3528.2643   -17478.048 2.4868996e-14 3.5527137e-13 
  433000    304.97163    -20864.81    3577.1609   -17287.649 -9.9475983e-14 1.9717561e-13 
  434000     294.6619    -20874.01    3456.2331   -17417.777 -2.7711167e-13 -2.4158453e-13 
  435000    295.14408   -21000.455    3461.8888   -17538.566 1.1723955e-13 -1.8474111e-13 
  436000    294.23641   -20986.245    3451.2423   -17535.003 -1.6697754e-13 -1.7763568e-14 
  437000    296.47745   -20874.744    3477.5286   -17397.215 3.2684966e-13 4.9737992e-14 
  438000    291.64506   -20874.564    3420.8471   -17453.717 -2.4158453e-13 -1.6342483e-13 
  439000      300.446    -20876.75    3524.0776   -17352.672 -3.2684966e-13 4.6895821e-13 
  440000    303.65569   -20859.704    3561.7256   -17297.979 1.1368684e-13 1.483258e-13 
  441000    304.53638   -21061.613    3572.0557   -17489.557 1.7763568e-13 1.0658141e-14 
  442000    297.86469   -20920.251    3493.8002    -17426.45 2.0605739e-13 1.9895197e-13 
  443000    298.22988   -21137.288    3498.0837   -17639.204 1.9184654e-13 3.8369308e-13 
  444000    291.89173   -21037.129    3423.7405   -17613.388 2.7355895e-13 -2.8421709e-14 
  445000    296.46417   -20943.657    3477.3728   -17466.284 -3.5527137e-13 -1.811884e-13 
  446000    300.81271   -20995.274     3528.379   -17466.895 1.3322676e-14 -9.2370556e-14 
  447000    307.11873   -20925.116    3602.3453   -17322.771 -4.1211479e-13 7.1054274e-15 
  448000    303.53917   -20893.531    3560.3589   -17333.172 1.4210855e-13 -3.5527137e-13 
  449000    306.05713   -20998.757    3589.8933   -17408.864 -1.3145041e-13 4.2632564e-14 
  450000    295.39344    -20938.83    3464.8137   -17474.017 -1.2789769e-13 2.1671553e-13 
  451000    305.36188   -20893.004    3581.7383   -17311.266 -3.126388e-13 7.1054274e-15 
  452000     297.8265   -20871.763    3493.3522   -17378.411 2.8421709e-14 -1.2079227e-13 
  453000    302.51088   -21033.481    3548.2976   -17485.184 2.3803182e-13 2.8421709e-14 
  454000    297.76709   -20951.431    3492.6554   -17458.775 -1.563194e-13 2.1316282e-14 
  455000    304.21555   -20859.792    3568.2925   -17291.499 2.4868996e-13 -1.2079227e-13 
  456000     298.8814    -20942.33    3505.7257   -17436.604 2.8421709e-13 4.2632564e-14 
  457000    300.62685   -20796.334    3526.1989   -17270.135 -2.2737368e-13 -1.4566126e-13 
  458000    290.85188   -20819.855    3411.5435   -17408.312 1.5987212e-13 -2.8421709e-13 
  459000    300.84721   -20821.087    3528.7836   -17292.304 7.6383344e-14 -2.4868996e-14 
  460000    291.30947   -20836.744    3416.9108   -17419.833 1.4210855e-14 1.6253665e-13 
  461000    302.55483    -20975.02    3548.8131   -17426.207 5.3290705e-14 1.0835777e-13 
  462000    304.27473   -21009.096    3568.9867   -17440.109 -2.2737368e-13 1.811884e-13 
  463000    298.47213   -20886.937    3500.9252   -17386.012 1.4210855e-14 2.7000624e-13 
  464000    306.42401   -20879.787    3594.1966   -17285.591 1.9895197e-13 3.2684966e-13 
  465000    298.54982   -20945.998    3501.8365   -17444.161 -5.6843419e-14 1.3500312e-13 
  466000    298.69185    -21005.66    3503.5024   -17502.157 -1.9539925e-14 -2.4868996e-14 
  467000    303.64869   -20784.252    3561.6435   -17222.609 2.7000624e-13 8.3488771e-14 
  468000    303.35412   -20878.861    3558.1884   -17320.673 -3.5527137e-15 -1.2789769e-13 
  469000    299.83873   -20881.179    3516.9547   -17364.224 -3.1974423e-14            0 
  470000    296.08528   -20851.207    3472.9286   -17378.279 -7.1054274e-15 1.9184654e-13 
  471000    305.55984   -20877.845    3584.0603   -17293.785 -7.4606987e-14 -1.9184654e-13 
  472000    301.77054   -20807.438    3539.6138   -17267.825 9.2370556e-14 4.1211479e-13 
  473000    305.91967   -20916.457     3588.281   -17328.176 2.4868996e-14 -2.0605739e-13 
  474000    299.87594   -20948.315    3517.3911   -17430.924 -6.4837025e-14 8.5265128e-14 
  475000    302.64173   -20899.714    3549.8324   -17349.882 4.0678572e-13 3.3040237e-13 
  476000     307.3587   -20740.739    3605.1601   -17135.579 -2.1316282e-13 -6.750156e-14 
  477000    301.15995   -20769.738    3532.4519   -17237.286 3.623768e-13 1.030287e-13 
  478000    295.21894   -20795.236    3462.7668    -17332.47 -3.1974423e-13 -1.3855583e-13 
  479000    299.75163   -20846.754    3515.9331   -17330.821 -2.344791e-13 -3.4816594e-13 
  480000    292.08544   -20848.469    3426.0125   -17422.457 -2.1316282e-13 6.3948846e-13 
  481000    305.27565   -20881.719    3580.7269   -17300.992 -9.9475983e-14 -9.9475983e-14 
  482000    299.48392   -20899.178    3512.7929   -17386.385 6.3948846e-14 2.1316282e-13 
  483000     302.8522   -21022.581    3552.3011    -17470.28 7.1054274e-15 -2.8421709e-14 
  484000    301.16352   -21004.745    3532.4938   -17472.251 1.4566126e-13 -2.1316282e-14 
  485000    297.51075   -20761.043    3489.6486   -17271.394 5.6843419e-14 -7.1054274e-14 
  486000    299.20725   -20879.642    3509.5477   -17370.094 2.5579538e-13 9.7699626e-14 
  487000    297.44649   -20772.631    3488.8949   -17283.737 2.344791e-13 -1.4921397e-13 
  488000    303.83227   -20835.658    3563.7968   -17271.861 -4.1211479e-13 -4.2632564e-13 
  489000    297.98915   -20793.673    3495.2601   -17298.413 -2.8421709e-14 1.3100632e-13 
  490000    310.68674   -20696.928    3644.1962   -17052.732 -1.563194e-13 -3.1974423e-13 
  491000    299.95114   -20827.815    3518.2731   -17309.541 -2.1671553e-13 -9.2370556e-14 
  492000    305.86127   -20726.762    3587.5959   -17139.166 1.1723955e-13 -9.2370556e-14 
  493000    295.82767   -20682.692     3469.907   -17212.785 -7.1054274e-14 2.8421709e-14 
  494000     297.7258   -20811.017    3492.1711   -17318.846 -1.4210855e-14 -3.623768e-13 
