   25500    298.84777   -180298.16    897.04409   -179401.12 -5.4001248e-13 -4.8316906e-13 
   25600    296.46264   -180305.66    889.88471   -179415.77 -3.9790393e-13 1.7053026e-13 
   25700    294.64116    -180289.3    884.41722   -179404.88 4.405365e-13 2.8421709e-14 
   25800    294.02028   -180278.91    882.55353   -179396.36 -4.2632564e-13 5.6843419e-13 
   25900    311.77698   -180319.55    935.85339    -179383.7 1.2789769e-13 3.4106051e-13 
   26000     304.2667   -180274.15    913.30997   -179360.84 1.1084467e-12 -1.1368684e-13 
   26100    304.14588   -180245.87    912.94731   -179332.92            0 -2.4868996e-13 
   26200    309.56152   -180275.95     929.2033   -179346.75 2.8421709e-14 -2.9842795e-13 
   26300    289.73263   -180272.77    869.68341   -179403.09 2.8421709e-13 -1.3002932e-12 
   26400    302.15327   -180326.53    906.96613   -179419.56 4.3698378e-13 2.8421709e-13 
   26500    298.96743    -180299.1    897.40326   -179401.69 -1.4210855e-13 4.8316906e-13 
   26600     299.5114   -180250.96    899.03611   -179351.92 -1.4210855e-13 8.5265128e-14 
   26700    302.72175    -180232.6    908.67253   -179323.93 2.5579538e-13 -9.5212727e-13 
   26800      312.479   -180284.17    937.96061   -179346.21 6.2527761e-13 1.080025e-12 
   26900     290.7262   -180250.33    872.66576   -179377.67 -1.9895197e-13 1.4210855e-13 
   27000    295.10697   -180289.82    885.81542      -179404 -1.563194e-13 4.1211479e-13 
   27100     302.5195   -180309.78    908.06544   -179401.71 -1.7053026e-13 -2.5579538e-13 
   27200    303.47233   -180273.97    910.92551   -179363.05 -2.8421709e-13 3.9790393e-13 
   27300    310.85838   -180251.91    933.09605   -179318.81 -5.6843419e-14 -7.1054274e-15 
   27400    306.33549   -180265.07    919.51981   -179345.55            0 8.5265128e-14 
   27500     298.7402   -180279.36     896.7212   -179382.64 -1.4210855e-13 2.8421709e-13 
   27600    295.13388   -180277.96    885.89619   -179392.06 -1.7053026e-13 -1.4210855e-14 
   27700     290.5112    -180267.4    872.02041   -179395.38 4.8316906e-13 9.6633812e-13 
   27800    297.82068   -180286.48    893.96109   -179392.52 2.9842795e-13 -3.6948222e-13 
   27900    308.82013   -180266.15    926.97789   -179339.18 -1.9895197e-13 -4.5474735e-13 
   28000    315.14628   -180269.96    945.96694      -179324 -4.5474735e-13 -1.1084467e-12 
   28100    309.33428   -180299.73     928.5212    -179371.2 4.5474735e-13 9.2370556e-13 
   28200    295.37888   -180287.24    886.63161   -179400.61 -4.2632564e-14 1.6697754e-13 
   28300    297.06226   -180283.95    891.68458   -179392.27 -4.2632564e-13 2.8421709e-13 
   28400    298.86373   -180270.84    897.09201   -179373.75 -2.2737368e-13 2.5579538e-13 
   28500    299.71201   -180264.86    899.63826   -179365.22 -2.8421709e-13 6.8212103e-13 
   28600    297.12099   -180251.36    891.86088    -179359.5 4.8316906e-13 5.1159077e-13 
   28700    303.40293   -180283.38     910.7172   -179372.66 1.8474111e-13 -2.8421709e-13 
   28800    294.81494   -180302.13    884.93884   -179417.19 3.126388e-13 3.4106051e-13 
   28900    294.44418   -180304.79    883.82595   -179420.96 -6.2527761e-13 1.1368684e-13 
   29000    301.60615    -180287.1    905.32386   -179381.78 4.2632564e-13 -5.6843419e-13 
   29100    304.28918    -180248.5    913.37746   -179335.12 4.8316906e-13 -5.968559e-13 
   29200    306.31012   -180271.52    919.44365   -179352.07 4.6895821e-13            0 
